1	22.22222222222222
2	12.5
3	16.666666666666664
4	16.0
5	28.57142857142857
6	42.857142857142854
7	40.0
8	20.588235294117645
9	14.285714285714285
10	12.5
11	12.82051282051282
12	0.0
13	0.0
14	17.647058823529413
15	0.0
16	16.666666666666664
17	2.5
18	8.333333333333332
19	12.0
20	5.714285714285714
21	13.636363636363635
22	3.3333333333333335
23	2.564102564102564
24	22.22222222222222
25	13.333333333333334
26	11.11111111111111
27	15.625
28	0.0
29	10.714285714285714
30	16.666666666666664
31	21.428571428571427
32	13.333333333333334
33	0.0
34	33.33333333333333
35	5.555555555555555
36	5.555555555555555
37	12.962962962962962
38	20.0
39	12.727272727272727
40	8.333333333333332
41	0.0
42	6.25
43	2.2222222222222223
44	22.22222222222222
45	17.02127659574468
46	27.77777777777778
47	12.727272727272727
48	14.583333333333334
49	35.483870967741936
50	5.88235294117647
51	28.57142857142857
52	15.217391304347828
53	11.11111111111111
54	5.263157894736842
55	8.333333333333332
56	6.25
57	27.77777777777778
58	18.181818181818183
59	13.636363636363635
60	25.0
61	14.285714285714285
62	0.0
63	11.11111111111111
64	6.122448979591836
65	33.33333333333333
66	73.68421052631578
67	14.285714285714285
68	0.0
69	20.0
70	9.30232558139535
71	35.0
72	18.181818181818183
73	33.33333333333333
74	53.48837209302325
75	20.0
76	5.88235294117647
77	0.0
78	20.0
79	5.88235294117647
80	8.333333333333332
81	3.8461538461538463
82	12.121212121212121
83	16.666666666666664
84	16.666666666666664
85	100.0
86	10.0
87	5.88235294117647
88	17.24137931034483
89	12.5
90	5.263157894736842
91	26.31578947368421
92	50.0
93	9.090909090909092
94	4.3478260869565215
95	9.090909090909092
96	8.571428571428571
97	25.0
98	26.08695652173913
99	19.230769230769234
100	41.81818181818181
101	19.444444444444446
102	20.689655172413794
103	36.0
104	33.33333333333333
105	9.090909090909092
106	7.4074074074074066
107	11.11111111111111
108	15.384615384615385
109	20.0
110	22.22222222222222
111	160.0
112	25.0
113	33.33333333333333
114	0.0
115	0.0
116	7.6923076923076925
117	20.454545454545457
118	30.0
119	100.0
120	10.0
121	17.647058823529413
122	4.0
123	11.428571428571429
124	5.555555555555555
125	4.0
126	7.894736842105263
127	6.451612903225806
128	12.5
129	14.285714285714285
130	22.727272727272727
131	11.11111111111111
132	16.3265306122449
133	6.666666666666667
134	22.22222222222222
135	5.555555555555555
136	30.76923076923077
137	72.0
138	38.46153846153847
139	13.333333333333334
140	8.695652173913043
141	1.7857142857142856
142	0.0
143	0.0
144	50.0
145	8.88888888888889
146	5.88235294117647
147	84.61538461538461
148	12.5
149	7.547169811320755
150	4.3478260869565215
151	6.122448979591836
152	100.0
153	29.82456140350877
154	11.76470588235294
155	18.96551724137931
156	20.0
157	21.428571428571427
158	56.25
159	17.857142857142858
160	5.0
161	18.333333333333332
162	21.428571428571427
163	45.45454545454545
164	10.0
165	25.0
166	3.3333333333333335
167	30.0
168	0.0
169	6.976744186046512
170	18.75
171	26.08695652173913
172	15.384615384615385
173	8.333333333333332
174	11.363636363636363
175	20.0
176	8.571428571428571
177	18.51851851851852
178	15.0
179	28.57142857142857
180	10.0
181	9.090909090909092
182	6.25
183	4.25531914893617
184	21.428571428571427
185	21.27659574468085
186	37.5
187	15.217391304347828
188	13.333333333333334
189	10.526315789473683
190	11.11111111111111
191	7.6923076923076925
192	13.513513513513514
193	13.88888888888889
194	4.3478260869565215
195	9.090909090909092
196	8.333333333333332
197	50.0
198	0.0
199	4.545454545454546
200	33.33333333333333
201	20.0
202	25.0
203	17.857142857142858
204	40.0
205	25.0
206	16.666666666666664
207	57.14285714285714
208	10.81081081081081
209	10.0
210	20.0
211	14.634146341463413
212	18.75
213	22.727272727272727
214	19.565217391304348
215	9.090909090909092
216	18.181818181818183
217	7.6923076923076925
218	66.66666666666666
219	15.909090909090908
220	26.666666666666668
221	4.651162790697675
222	33.33333333333333
223	16.0
224	25.0
225	14.000000000000002
226	6.8181818181818175
227	25.0
228	25.0
229	18.867924528301888
230	28.57142857142857
231	6.666666666666667
232	7.6923076923076925
233	6.25
234	9.090909090909092
235	24.0
236	3.4482758620689653
237	5.88235294117647
238	5.555555555555555
239	0.0
240	13.333333333333334
241	9.75609756097561
242	35.0
243	21.73913043478261
244	5.405405405405405
245	0.0
246	18.6046511627907
247	23.076923076923077
248	17.307692307692307
249	11.11111111111111
250	7.5
251	7.2727272727272725
252	2.380952380952381
253	4.878048780487805
254	4.444444444444445
255	11.538461538461538
256	9.090909090909092
257	5.0
258	8.333333333333332
259	2.5
260	4.166666666666666
261	73.33333333333333
262	16.666666666666664
263	8.51063829787234
264	6.25
265	0.0
266	3.571428571428571
267	11.538461538461538
